function_name,polynomial_size,max_error,l2_error
toom4,8192,0.00000000001212059822882303619030,0.00000000019848681700251452130306
naive,8192,0.00000000000054685350812629023103,0.00000000000670195525328354386271
karatsuba,8192,0.00000000000156721742240448595036,0.00000000001189354081134865697137
toom3,8192,0.00000000000626890007176912271613,0.00000000007006811460097903351966
toom4,8192,0.00000000001186797655314605878804,0.00000000018122432506731045662049
naive,8192,0.00000000000050929563197536364889,0.00000000000669638598044747587978
karatsuba,8192,0.00000000000162968268349905169178,0.00000000001205489654170762975948
toom3,8192,0.00000000000571611906996450202743,0.00000000008245567984623244213405
toom4,8192,0.00000000001739166698135949159320,0.00000000018812063020127952000021
naive,10240,0.00000000000082166034312616309230,0.00000000000926860379085508300797
karatsuba,10240,0.00000000000117883540557127006205,0.00000000001497067702932355358929
toom3,10240,0.00000000000739516330751489512359,0.00000000012435642293384142964752
toom4,10240,0.00000000001880112778257257174392,0.00000000023731081424774043566858
naive,10240,0.00000000000070585906689848792058,0.00000000000937883306184874600584
karatsuba,10240,0.00000000000163691959997690137282,0.00000000001553139567635245218231
toom3,10240,0.00000000000691172909035668394935,0.00000000010791592993791607886456
toom4,10240,0.00000000001674472989766119712580,0.00000000024196462869739485641313
naive,10240,0.00000000000077008455232194403057,0.00000000000959586126433302031238
karatsuba,10240,0.00000000000199434828777333321020,0.00000000001568212011224606998220
toom3,10240,0.00000000001054659329491672116944,0.00000000011893018317051067417086
toom4,10240,0.00000000002287890410323259934371,0.00000000027300559761550859047987
naive,10240,0.00000000000082836592846395452811,0.00000000000940458384559466476456
karatsuba,10240,0.00000000000204893195427987504946,0.00000000001508038311436087909040
toom3,10240,0.00000000001054344469442438225776,0.00000000012895050035882602126517
toom4,10240,0.00000000001449474587644391671315,0.00000000025493191882167831145343
naive,10240,0.00000000000068631362837426106796,0.00000000000955774834535344659757
karatsuba,10240,0.00000000000182393366210959213519,0.00000000001562157267010043230135
toom3,10240,0.00000000000925888211438512142424,0.00000000011976271517431629935421
toom4,10240,0.00000000002780057240950208978855,0.00000000027900303422104551010189
naive,10240,0.00000000000067542026352017230418,0.00000000000937134266741164161781
karatsuba,10240,0.00000000000184642080543685801487,0.00000000001598071507458985995276
toom3,10240,0.00000000001115191649168807036699,0.00000000014505448939134083370749
toom4,10240,0.00000000001607252479511587915903,0.00000000025319470939526342618746
naive,10240,0.00000000000073318466033042145193,0.00000000000941459603613252062780
karatsuba,10240,0.00000000000146150554662815045708,0.00000000001581547088481538367242
toom3,10240,0.00000000000836962650596072180757,0.00000000012901653006551214649207
toom4,10240,0.00000000002743513363854920441776,0.00000000028582397126415816372822
naive,10240,0.00000000000105660525628469207425,0.00000000000945623871437438982146
karatsuba,10240,0.00000000000262205705357039965427,0.00000000001622214623293668543230
toom3,10240,0.00000000001605976162825728977954,0.00000000016461020505652347062487
toom4,10240,0.00000000001431912985715730193379,0.00000000022393779798071760537988
naive,10240,0.00000000000082224066363843954592,0.00000000000939736217497772701023
karatsuba,10240,0.00000000000188409104816902612416,0.00000000001604939812123431153696
toom3,10240,0.00000000000685483068360073175978,0.00000000010629599423071256195613
toom4,10240,0.00000000001972960187897690963377,0.00000000025706895740744488050849
naive,10240,0.00000000000067259722576483732167,0.00000000000922153650739520298893
karatsuba,10240,0.00000000000165355079155542663609,0.00000000001614145532450425496111
toom3,10240,0.00000000000822901470397250760675,0.00000000013819263077386310553020
toom4,10240,0.00000000002268369080789829924995,0.00000000024381675279726343196636
naive,10240,0.00000000000083039360132604212972,0.00000000000925606863605972969758
karatsuba,10240,0.00000000000234115771213086013492,0.00000000001573002618016620819915
toom3,10240,0.00000000000911239102658960475213,0.00000000012091240919941873164016
toom4,10240,0.00000000002340341615533169992574,0.00000000030085693365080196551380
naive,10240,0.00000000000059544130429135584482,0.00000000000933578237204957215239
karatsuba,10240,0.00000000000206073787428892956175,0.00000000001549946217507139796428
toom3,10240,0.00000000000738983736806715901079,0.00000000012211727173630988069363
toom4,10240,0.00000000001835826892610695837361,0.00000000030129467528798168126839
naive,10240,0.00000000000062256988899508945355,0.00000000000950947381259296497253
karatsuba,10240,0.00000000000206539579678804643602,0.00000000001700419743790092038596
toom3,10240,0.00000000000820399556005624073025,0.00000000012634329611922116966267
toom4,10240,0.00000000001781730297073819193294,0.00000000026397899197685340776190
naive,10240,0.00000000000075403169070397084380,0.00000000000938034662878564516680
karatsuba,10240,0.00000000000201504417831278671362,0.00000000001549586405850192075029
toom3,10240,0.00000000000923153736300568700614,0.00000000012875640444742110962918
toom4,10240,0.00000000001703945940838091786601,0.00000000024981674973650339399499
naive,10240,0.00000000000101348709929364197824,0.00000000000946441665460089070869
karatsuba,10240,0.00000000000227125367440638577006,0.00000000001609206416430680961689
toom3,10240,0.00000000000719925474390650975795,0.00000000012105024801402169281088
toom4,10240,0.00000000001369354961546722461765,0.00000000024402242886095448130999
naive,10240,0.00000000000067337799337711507539,0.00000000000941630134383589424719
karatsuba,10240,0.00000000000167304418908398635243,0.00000000001569397991627278459586
toom3,10240,0.00000000000658565240659334285076,0.00000000011600702275876214708560
toom4,10240,0.00000000001671576680672587396097,0.00000000025877160389639407449843
naive,10240,0.00000000000077312349472838163412,0.00000000000955414020171560897612
karatsuba,10240,0.00000000000243560586989163949911,0.00000000001601698123788371424610
toom3,10240,0.00000000000712636359011100326776,0.00000000012224384404434376177561
toom4,10240,0.00000000001691426589588512222676,0.00000000026885809710517298676634
naive,10240,0.00000000000083667135213286721598,0.00000000000929265646102746753844
karatsuba,10240,0.00000000000204288006701721465597,0.00000000001587690063777772820824
toom3,10240,0.00000000001109095687476847792479,0.00000000014231339548603023419486
toom4,10240,0.00000000001845620267549993009546,0.00000000026630908986333416325237
naive,10240,0.00000000000066947754032983150850,0.00000000000925722187488961690861
karatsuba,10240,0.00000000000300903374875667231052,0.00000000001588498230226174579996
toom3,10240,0.00000000000954425687262028153044,0.00000000014029904023062533267890
toom4,10240,0.00000000001548971474750165419543,0.00000000024122898995602413384152
naive,10240,0.00000000000072022259302424374402,0.00000000000938820187849475023492
karatsuba,10240,0.00000000000140380155192743101607,0.00000000001459280170338764060150
toom3,10240,0.00000000000784563125176766949745,0.00000000013178938905838077341784
toom4,10240,0.00000000001602472346952415520917,0.00000000025252415925174161526095
naive,10240,0.00000000000078905222890957013711,0.00000000000952309909546299872303
karatsuba,10240,0.00000000000245032863071523292234,0.00000000001664882140036335214780
toom3,10240,0.00000000001043736628164999156419,0.00000000012571037215128482603170
toom4,10240,0.00000000002452763338944920355766,0.00000000028457601552115996989808
naive,10240,0.00000000000080016586673322527133,0.00000000000960563028126274909972
karatsuba,10240,0.00000000000296600448284995152769,0.00000000001650258390503925858451
toom3,10240,0.00000000000718313535688641609338,0.00000000012668657292379224757669
toom4,10240,0.00000000001567799181323233248010,0.00000000025106441723358569194198
naive,10240,0.00000000000073581651660876583879,0.00000000000956868505442350914118
karatsuba,10240,0.00000000000223938189201953187658,0.00000000001644463988199799404813
toom3,10240,0.00000000001383279618513515808665,0.00000000015149517610496554994880
toom4,10240,0.00000000001576554070845560691869,0.00000000028593811237816029220894
naive,10240,0.00000000000062387603260500473748,0.00000000000956071542708519051559
karatsuba,10240,0.00000000000205435450075406176263,0.00000000001607199482381387431561
toom3,10240,0.00000000001039815188418710848147,0.00000000011966037609584186409471
toom4,10240,0.00000000001566658567141112516707,0.00000000024659467385195014941065
naive,10240,0.00000000000069974462631760607121,0.00000000000927319269289710543089
karatsuba,10240,0.00000000000197889973566033035421,0.00000000001632899625464068422463
toom3,10240,0.00000000000696618152651378392081,0.00000000012595906881442879828827
toom4,10240,0.00000000001457923455367821577928,0.00000000027791900118309032174593
naive,10240,0.00000000000087405129376487474731,0.00000000000927754877061022063077
karatsuba,10240,0.00000000000251264536822840340661,0.00000000001564613583367196466830
toom3,10240,0.00000000001016636442466962983961,0.00000000013729863773881245715070
toom4,10240,0.00000000002002865820169555079439,0.00000000025312218792928287896315
naive,10240,0.00000000000062326717424984352774,0.00000000000944150929054697574347
karatsuba,10240,0.00000000000136043035142195728943,0.00000000001527040865590075851804
toom3,10240,0.00000000000898754658742915535040,0.00000000013138208954294633584383
toom4,10240,0.00000000001361818613969551258357,0.00000000023349060450394096922840
naive,10240,0.00000000000074601495940090614583,0.00000000000949717984254767948883
karatsuba,10240,0.00000000000162464627174503602945,0.00000000001531125780941273928478
toom3,10240,0.00000000000818994496128423652637,0.00000000012358774921587281026186
toom4,10240,0.00000000002447749806220338986399,0.00000000027897789018325629340819
naive,10240,0.00000000000067237602086319163907,0.00000000000937868872873485048689
karatsuba,10240,0.00000000000151476393470222248132,0.00000000001460133541639333218543
toom3,10240,0.00000000000657749413573128150143,0.00000000011169086431001350174399
toom4,10240,0.00000000001500652827098278936654,0.00000000025440807199370368412317
naive,10240,0.00000000000077898463647736508044,0.00000000000943107950737496578991
karatsuba,10240,0.00000000000164435178355296955217,0.00000000001426881526963049425681
toom3,10240,0.00000000000851243330275420669547,0.00000000012438987226574234429309
toom4,10240,0.00000000001979311126631634576746,0.00000000025251173841415428576837
naive,10240,0.00000000000068115160342811635416,0.00000000000952731040823887394812
karatsuba,10240,0.00000000000203624137160038603260,0.00000000001598596819220822697922
toom3,10240,0.00000000001175201844116356409944,0.00000000015070389813279427835236
toom4,10240,0.00000000001361428624720724720676,0.00000000026048152166087295908383
naive,10240,0.00000000000075269072678443195460,0.00000000000954760554744647992134
karatsuba,10240,0.00000000000217854965632047700510,0.00000000001540875732164985787304
toom3,10240,0.00000000000667494204839617696806,0.00000000011509616490197851401787
toom4,10240,0.00000000001703334113066811342199,0.00000000025331095961945733036335
naive,10240,0.00000000000074818989345487514968,0.00000000000951587532628485480586
karatsuba,10240,0.00000000000243467695943967179498,0.00000000001623861982204764136496
toom3,10240,0.00000000001042677345688952267951,0.00000000012803432937820603432758
toom4,10240,0.00000000001945990611687770011844,0.00000000026135337059856655565591
naive,10240,0.00000000000070332524365244466305,0.00000000000935145666416014251436
karatsuba,10240,0.00000000000317462773983521455751,0.00000000001558762517043058758667
toom3,10240,0.00000000000882126079735309552315,0.00000000011980732732522568970160
toom4,10240,0.00000000001291834812635400854052,0.00000000021594228684461553215659
naive,10240,0.00000000000072060158095292753734,0.00000000000941680549023946503157
karatsuba,10240,0.00000000000141410013128136569287,0.00000000001479536885586067191472
toom3,10240,0.00000000000954414266490929125091,0.00000000012830602821880788556973
toom4,10240,0.00000000001344548497304178704429,0.00000000024445741029352984118911
naive,10240,0.00000000000055674471675507705239,0.00000000000933085432764987273098
karatsuba,10240,0.00000000000164894676815989883175,0.00000000001558597444168593235820
toom3,10240,0.00000000001213335008564007938765,0.00000000014459964604486067944475
toom4,10240,0.00000000001578763271758490803208,0.00000000025186511774265942412183
naive,10240,0.00000000000096215161064349471199,0.00000000000951761244200592751400
karatsuba,10240,0.00000000000188427599194251144133,0.00000000001575251537266972171388
toom3,10240,0.00000000001026633186164284600792,0.00000000014063712976817756941920
toom4,10240,0.00000000001612810856612984624839,0.00000000025861659191634058610931
naive,10240,0.00000000000079524920027728666478,0.00000000000926727029846784352587
karatsuba,10240,0.00000000000259389401438481610749,0.00000000001518556175515370030924
toom3,10240,0.00000000001238130164776614251844,0.00000000014388579761844913679342
toom4,10240,0.00000000001864277961413995951126,0.00000000024614083686198023708354
naive,10240,0.00000000000083626083593422605402,0.00000000000960690477643998464611
karatsuba,10240,0.00000000000212145298618873952070,0.00000000001651597831491580794428
toom3,10240,0.00000000000752844298779386912663,0.00000000012152564014356591580324
toom4,10240,0.00000000001380697788024648813949,0.00000000024319861414049154657118
naive,10240,0.00000000000093967179512124654270,0.00000000000926560617381169360741
karatsuba,10240,0.00000000000216340041248874873460,0.00000000001559452890098786202626
toom3,10240,0.00000000000758094609946476859865,0.00000000011915495433272352731208
toom4,10240,0.00000000002301468480256714511544,0.00000000025124783404659623587146
naive,10240,0.00000000000087347122297965710863,0.00000000000951216354290735736777
karatsuba,10240,0.00000000000255040872334936341567,0.00000000001571463172641939411249
toom3,10240,0.00000000001135838517653855682093,0.00000000013909050229053486024332
toom4,10240,0.00000000001495441116829098216916,0.00000000024196099271255665831552
naive,10240,0.00000000000085241895351124186776,0.00000000000961291943769868195392
karatsuba,10240,0.00000000000178229919862051429677,0.00000000001598615255413357172263
toom3,10240,0.00000000000697899422061297729041,0.00000000011885683398714536612795
toom4,10240,0.00000000001575434762377785241363,0.00000000024446387092569428179899
naive,10240,0.00000000000061546850246184666346,0.00000000000934684918748715228318
karatsuba,10240,0.00000000000305908877849237042365,0.00000000001535390294442812101091
toom3,10240,0.00000000001000244961070982063973,0.00000000012483281436893266614746
toom4,10240,0.00000000001236536118810531486890,0.00000000022385853129441105572052
naive,10240,0.00000000000097646414883206947698,0.00000000000941506517074682493033
karatsuba,10240,0.00000000000242972770605627260055,0.00000000001545266440442299514665
toom3,10240,0.00000000000684742834136151889792,0.00000000012109507671790493700746
toom4,10240,0.00000000001449252851676499674788,0.00000000025072640609878028293021
naive,10240,0.00000000000072105982836525160082,0.00000000000930262041381279342321
karatsuba,10240,0.00000000000169971263377306115335,0.00000000001495985424305570641913
toom3,10240,0.00000000000765026417541591407124,0.00000000011470222281509881765888
toom4,10240,0.00000000001601955468151004935808,0.00000000023642787030313445203874
naive,10240,0.00000000000078135457611933199317,0.00000000000949104872194993275167
karatsuba,10240,0.00000000000270563499830503110531,0.00000000001608033406757119828752
toom3,10240,0.00000000000949784003158742149775,0.00000000013014152935417405186384
toom4,10240,0.00000000001766995620268951898842,0.00000000027160377323973586133375
naive,10240,0.00000000000075272562318447109758,0.00000000000945041773428917035704
karatsuba,10240,0.00000000000236542929409231155645,0.00000000001577057758400456763460
toom3,10240,0.00000000000826550592604500260989,0.00000000011261717454228711619429
toom4,10240,0.00000000002180180616804467907065,0.00000000025798559702892305868772
naive,10240,0.00000000000084011964332163520502,0.00000000000953112442761775402173
karatsuba,10240,0.00000000000182245213349201770923,0.00000000001519052488013681883493
toom3,10240,0.00000000000962698999672430253165,0.00000000011550738493623530237398
toom4,10240,0.00000000001680589795202841502287,0.00000000027936231515942322122707
naive,10240,0.00000000000068197891885090863328,0.00000000000952347451317781008086
karatsuba,10240,0.00000000000228134131026571610044,0.00000000001581979464596755211266
toom3,10240,0.00000000000876498430963203894581,0.00000000011714619373075050449171
toom4,10240,0.00000000001932220454968105604181,0.00000000025243031941145794869430
naive,10240,0.00000000000087070255679900364705,0.00000000000939782910241903642580
karatsuba,10240,0.00000000000309698297109120496615,0.00000000001496873552763590526393
toom3,10240,0.00000000001634132291489800401741,0.00000000015342695151618798428683
toom4,10240,0.00000000001942350376755097033849,0.00000000023353494848562523326109
naive,12800,0.00000000000083873554316464195494,0.00000000001311751616697674452573
karatsuba,12800,0.00000000000393522419120195339164,0.00000000002467751510229733183085
toom3,12800,0.00000000001097375251096622902892,0.00000000017911132998956529219266
toom4,12800,0.00000000003097708219745496717626,0.00000000051172764080070709240128
naive,12800,0.00000000000100449855657111489209,0.00000000001343414322809838652656
karatsuba,12800,0.00000000000264835519493123217936,0.00000000002463006354020701781026
toom3,12800,0.00000000000856643565687173661029,0.00000000015085062631164015432130
toom4,12800,0.00000000003412728985741287639128,0.00000000060465506437141045690868
naive,12800,0.00000000000141041875585972488909,0.00000000001286816118915715159480
karatsuba,12800,0.00000000000240122707983753456726,0.00000000002342137478005056562094
toom3,12800,0.00000000001004398801105912201643,0.00000000015695195725672930374629
toom4,12800,0.00000000002508249537908189313647,0.00000000047787857606079044721436
naive,12800,0.00000000000103661897735158491087,0.00000000001317416377150464354705
karatsuba,12800,0.00000000000295785005618286124265,0.00000000002470756290258502650044
toom3,12800,0.00000000000973785932331280306007,0.00000000017390870825149855342213
toom4,12800,0.00000000003677736862476584007781,0.00000000051097835367422328680408
naive,12800,0.00000000000094501593914165304052,0.00000000001305814107647394068165
karatsuba,12800,0.00000000000281369616252693731288,0.00000000002301993267187623558716
toom3,12800,0.00000000001348083763081816667136,0.00000000017377567623432993247379
toom4,12800,0.00000000003419107149576212924917,0.00000000046723639742205007754888
naive,12800,0.00000000000094601592207752153180,0.00000000001316305484920545637883
karatsuba,12800,0.00000000000258550163105373097459,0.00000000002427461855317783665629
toom3,12800,0.00000000000901795749216213113522,0.00000000016883140924413494474453
toom4,12800,0.00000000003063574563400977330310,0.00000000055963400063829556695916
naive,12800,0.00000000000077533294347066061449,0.00000000001309409954772159709709
karatsuba,12800,0.00000000000256467999687765201806,0.00000000002438230826674802636718
toom3,12800,0.00000000001326340724048221304490,0.00000000016198666270090391806806
toom4,12800,0.00000000002823260128755721462164,0.00000000052865339135900256785185
naive,12800,0.00000000000101337709597964656814,0.00000000001284323663307753922568
karatsuba,12800,0.00000000000298913931691646262362,0.00000000002514603177832980207733
toom3,12800,0.00000000001098801658414361118069,0.00000000019567953641959068108342
toom4,12800,0.00000000003705173320740809659827,0.00000000050685059634725214787373
naive,12800,0.00000000000107603218983357936116,0.00000000001350944696221139052454
karatsuba,12800,0.00000000000249000960500074137631,0.00000000002407945748530858028369
toom3,12800,0.00000000001239195505934579797417,0.00000000017172722421751064273085
toom4,12800,0.00000000003040987234355164941147,0.00000000048115951778817482818591
naive,12800,0.00000000000123531035214967551600,0.00000000001325369698677310356426
karatsuba,12800,0.00000000000240517200839137399535,0.00000000002408120154491229286689
toom3,12800,0.00000000001211267797598437207462,0.00000000018142684852947764143896
toom4,12800,0.00000000003290428971825841780924,0.00000000054655988649416800819984
naive,12800,0.00000000000112327861864438951960,0.00000000001315602237506155879172
karatsuba,12800,0.00000000000353855530759576079401,0.00000000002500617244321280057893
toom3,12800,0.00000000000801738117963052777146,0.00000000015994827088816855893316
toom4,12800,0.00000000003723425331498429913317,0.00000000054249661715524447486135
naive,12800,0.00000000000096910143854050274002,0.00000000001309802248176174932130
karatsuba,12800,0.00000000000445754422363237804936,0.00000000002533572525389301166490
toom3,12800,0.00000000001230335531140345891910,0.00000000017307436092126148551069
toom4,12800,0.00000000002872503655707125987130,0.00000000049138554366344642841613
naive,12800,0.00000000000090533186030764129750,0.00000000001311209690938840227583
karatsuba,12800,0.00000000000303599191914500132871,0.00000000002494149094576017543084
toom3,12800,0.00000000001636841241368003443802,0.00000000021492414486017256321842
toom4,12800,0.00000000002606276443946743459328,0.00000000049882984894529951024559
naive,12800,0.00000000000103121666694700093960,0.00000000001332607321194204105022
karatsuba,12800,0.00000000000316760283711876664777,0.00000000002327409503216740884628
toom3,12800,0.00000000001106048387903024765975,0.00000000016100740635643420376777
toom4,12800,0.00000000002680350376439132584471,0.00000000048206359865970074314369
naive,12800,0.00000000000137898411436849134367,0.00000000001321369103822400013599
karatsuba,12800,0.00000000000317519960351253180873,0.00000000002348336803796357536972
toom3,12800,0.00000000001294026554794180096849,0.00000000018911732669261462131307
toom4,12800,0.00000000003161186925734425822321,0.00000000050616381729979203191036
naive,12800,0.00000000000098342563230994156633,0.00000000001331907803925956049294
karatsuba,12800,0.00000000000225712430785167030577,0.00000000002380043321922575429776
toom3,12800,0.00000000001396444548919321181071,0.00000000018956510114485073159832
toom4,12800,0.00000000002506326730632513121764,0.00000000046480945747274810395782
naive,12800,0.00000000000099972035346471436062,0.00000000001319927858785921718469
karatsuba,12800,0.00000000000325944004886671017742,0.00000000002597950166406830199743
toom3,12800,0.00000000000911912055807822600711,0.00000000015814589032437020186328
toom4,12800,0.00000000003361972433312653669471,0.00000000051998463816482731682386
naive,12800,0.00000000000105860239696221143627,0.00000000001312965282321924645979
karatsuba,12800,0.00000000000263950688114725223833,0.00000000002410022683226671420511
toom3,12800,0.00000000001058056301560573566521,0.00000000017929162567184357349852
toom4,12800,0.00000000002766266360042516199548,0.00000000054137746949350784584466
naive,12800,0.00000000000094141188008869698484,0.00000000001304706336320680348459
karatsuba,12800,0.00000000000214352311552311968160,0.00000000002317551169614969865372
toom3,12800,0.00000000001285397855905404806547,0.00000000021579187805318634057056
toom4,12800,0.00000000002379447579301038340283,0.00000000050992756263908738474483
naive,12800,0.00000000000090209728959281431926,0.00000000001317834928315480315348
karatsuba,12800,0.00000000000463090923023553392867,0.00000000002448686936028480656529
toom3,12800,0.00000000001364280039350512506794,0.00000000019289231826479297289104
toom4,12800,0.00000000002455503216194666611916,0.00000000049788438177556708161445
naive,12800,0.00000000000083502558122143763223,0.00000000001323610717947980846795
karatsuba,12800,0.00000000000300666397435803262558,0.00000000002514463788298584333026
toom3,12800,0.00000000001007404317456344005487,0.00000000017388569273000307344263
toom4,12800,0.00000000003331164541724604924381,0.00000000057968712282115674387184
naive,12800,0.00000000000092398459919165945248,0.00000000001345829386993363448011
karatsuba,12800,0.00000000000397983021402761734203,0.00000000002567373139319008929586
toom3,12800,0.00000000000934900106310761268348,0.00000000018300993331532748244942
toom4,12800,0.00000000003490843058547123580290,0.00000000056116032448490445209359
naive,12800,0.00000000000097039951889985975204,0.00000000001307420329203744113687
karatsuba,12800,0.00000000000226222976761737992952,0.00000000002471417906447479948152
toom3,12800,0.00000000001507527521338677843299,0.00000000017249493536034919048947
toom4,12800,0.00000000004085257339627691077034,0.00000000058270559341909051991233
naive,12800,0.00000000000092049619268988705315,0.00000000001321104461368692709069
karatsuba,12800,0.00000000000309236579880079337045,0.00000000002528686004828634267001
toom3,12800,0.00000000001759194742708733504923,0.00000000019263919534465462545411
toom4,12800,0.00000000002582078600814932442046,0.00000000055135865288400700970619
naive,12800,0.00000000000093933366796883625121,0.00000000001301631655802666869110
karatsuba,12800,0.00000000000404529616624431053565,0.00000000002408123625478342427028
toom3,12800,0.00000000002011647247237059399759,0.00000000019813320898525853266560
toom4,12800,0.00000000003887712375465122486083,0.00000000047860014823287175230507
naive,12800,0.00000000000082447097866902794349,0.00000000001308044970157355227797
karatsuba,12800,0.00000000000444876664637066702994,0.00000000002577094359221359753858
toom3,12800,0.00000000001077127674249093100236,0.00000000019371730185570473752461
toom4,12800,0.00000000003698912610683411058438,0.00000000058601030035869065819101
naive,12800,0.00000000000097076622955063796636,0.00000000001302207969965179978766
karatsuba,12800,0.00000000000298499405930224426224,0.00000000002545337061234575521920
toom3,12800,0.00000000001316014102216177316597,0.00000000016684551010488694473883
toom4,12800,0.00000000002659808063175273421908,0.00000000054371382426938089152761
naive,12800,0.00000000000098887700742357219919,0.00000000001330172994095803104791
karatsuba,12800,0.00000000000281520790545403119807,0.00000000002442121390307489946447
toom3,12800,0.00000000001087703446303298775108,0.00000000016310788787525784366358
toom4,12800,0.00000000002801381769100555362711,0.00000000047558918309076054061655
naive,12800,0.00000000000102479773991759482082,0.00000000001298709985358464512322
karatsuba,12800,0.00000000000413867938460877630560,0.00000000002442460354014681314255
toom3,12800,0.00000000001747094046650767243414,0.00000000023049505621611160562370
toom4,12800,0.00000000002742798214343043388387,0.00000000045627025804552533123995
naive,12800,0.00000000000097152505344566645297,0.00000000001303355362578732691217
karatsuba,12800,0.00000000000419721381540648994838,0.00000000002502646916240738486259
toom3,12800,0.00000000001147037103156622787109,0.00000000018737092856445738798676
toom4,12800,0.00000000002577691296582219156397,0.00000000049968675446762188184349
naive,12800,0.00000000000085315714386723209035,0.00000000001325262532497477621501
karatsuba,12800,0.00000000000409980066699370546704,0.00000000002579576479974122361367
toom3,12800,0.00000000001429697835683710557026,0.00000000021721374483895884539363
toom4,12800,0.00000000003265964168590335939330,0.00000000056012090574447984385930
naive,12800,0.00000000000097917538001428388316,0.00000000001302884803115056347834
karatsuba,12800,0.00000000000231699951784577834521,0.00000000002349660753766045019383
toom3,12800,0.00000000001281726036442480936166,0.00000000018180896583517710371983
toom4,12800,0.00000000002475305524888631079205,0.00000000048977134796671599219479
naive,12800,0.00000000000093587425170810712325,0.00000000001323647185985781822018
karatsuba,12800,0.00000000000376503397165866736310,0.00000000002448734346192125965423
toom3,12800,0.00000000001425180391390722784534,0.00000000016012657455919319056263
toom4,12800,0.00000000002778989788538655005249,0.00000000050269226151188544942125
naive,12800,0.00000000000096531529733375422805,0.00000000001286741427189235760541
karatsuba,12800,0.00000000000520217290480315700198,0.00000000002299714649473734002995
toom3,12800,0.00000000000888547849466293876337,0.00000000016594821337982663088147
toom4,12800,0.00000000002581426299100595334352,0.00000000050867936605740876814715
naive,12800,0.00000000000098432470235862643090,0.00000000001284085762658764001782
karatsuba,12800,0.00000000000325394722408477422765,0.00000000002453191650358537835806
toom3,12800,0.00000000001359064050636589295763,0.00000000019315914444647766842170
toom4,12800,0.00000000002652820304403876714962,0.00000000053064509113028354519469
naive,12800,0.00000000000083832699840684328229,0.00000000001301285135834203590384
karatsuba,12800,0.00000000000308099571757346083800,0.00000000002467836248516103624460
toom3,12800,0.00000000001131943521858696781809,0.00000000018007179588136126631073
toom4,12800,0.00000000002835109851478356110603,0.00000000053777587564918903214594
naive,12800,0.00000000000091477253869181357938,0.00000000001323696975229253081236
karatsuba,12800,0.00000000000306015562109442277084,0.00000000002529606291197207380439
toom3,12800,0.00000000001030660043731812081241,0.00000000016296726821599700128688
toom4,12800,0.00000000004764410811064121929581,0.00000000064635030871772899754881
naive,12800,0.00000000000075127362421590311903,0.00000000001332579161570134652173
karatsuba,12800,0.00000000000206265464506660209119,0.00000000002459018731337159180832
toom3,12800,0.00000000001152315990422299400143,0.00000000018783605309317875252301
toom4,12800,0.00000000003693452116376600062212,0.00000000058752309160325952314454
naive,12800,0.00000000000103316704140955126317,0.00000000001312409218062297843304
karatsuba,12800,0.00000000000325126497212637340708,0.00000000002481524769174970500493
toom3,12800,0.00000000001235027643048322691596,0.00000000015556097662055495220027
toom4,12800,0.00000000003619306125713961032082,0.00000000050306723170579796968911
naive,12800,0.00000000000072250936451648311937,0.00000000001267153635457686773449
karatsuba,12800,0.00000000000243064071126293345912,0.00000000002346312894007647959522
toom3,12800,0.00000000000919400919325622775903,0.00000000016712891335410713601082
toom4,12800,0.00000000002860253283017780905470,0.00000000052341071575458510721359
naive,12800,0.00000000000114441643458238196083,0.00000000001313049316840322364760
karatsuba,12800,0.00000000000604846263970891975420,0.00000000002524404568376210610892
toom3,12800,0.00000000001527239189707353233289,0.00000000018850678850091269798348
toom4,12800,0.00000000003660661685637639321754,0.00000000054152407556701593561608
naive,12800,0.00000000000099253980342932442954,0.00000000001341864511271619785533
karatsuba,12800,0.00000000000309589616035955341024,0.00000000002566462839113546540242
toom3,12800,0.00000000000944639046207080510555,0.00000000016687999277535212978648
toom4,12800,0.00000000004180136868955613278473,0.00000000056485096410621896735205
naive,12800,0.00000000000096853013021781429366,0.00000000001324493343478319409569
karatsuba,12800,0.00000000000441595634499688733658,0.00000000002556190460426067585741
toom3,12800,0.00000000001016800429563323796730,0.00000000016555657703098045004387
toom4,12800,0.00000000004342444545284419209203,0.00000000047076246869294118151729
naive,12800,0.00000000000080738210253701285982,0.00000000001309816988546292966085
karatsuba,12800,0.00000000000288689931083824721584,0.00000000002433277742203319210216
toom3,12800,0.00000000001081416426230237378243,0.00000000017098655040718563529776
toom4,12800,0.00000000003380495568610635466598,0.00000000056563735218582539516681
naive,12800,0.00000000000127163542942724371449,0.00000000001320354405515352021658
karatsuba,12800,0.00000000000315639740212100768937,0.00000000002588815762574737956281
toom3,12800,0.00000000001232856579022457848273,0.00000000019070428321669838746623
toom4,12800,0.00000000003408581498365428081110,0.00000000050194273996711308800681
naive,12800,0.00000000000124437833207041336314,0.00000000001327124152036774977165
karatsuba,12800,0.00000000000319211307414532853105,0.00000000002468715710914354577856
toom3,12800,0.00000000000833661418213333089631,0.00000000015005029231793997603273
toom4,12800,0.00000000003837060578250311360496,0.00000000054932812993115680562492
naive,12800,0.00000000000092666950008370361250,0.00000000001322717702166605549578
karatsuba,12800,0.00000000000285181473287749143363,0.00000000002548803159659088345904
toom3,12800,0.00000000000949378581443453966387,0.00000000016391434845997064174171
